image_name,class_id,x1,y1,x2,y2,confidence,geo_x,geo_y
test_20.png,0,474,39,483,48,0.6506324410438538,-92.26253439266169,38.910832815324746
test_20.png,0,224,55,232,64,0.6486024260520935,-92.26254868907245,38.91083210187035
test_20.png,0,471,280,481,291,0.6478358507156372,-92.26253453534045,38.91082202432695
test_20.png,0,485,125,495,137,0.6465705037117004,-92.26253373633945,38.910828913620996
test_20.png,0,429,503,438,508,0.639485239982605,-92.2625369608792,38.91081221432895
test_20.png,0,405,199,417,212,0.6309596300125122,-92.26253824498795,38.91082559159895
test_20.png,0,28,130,46,147,0.6281951069831848,-92.26255958972894,38.91082857918925
test_20.png,0,30,444,42,456,0.6269892454147339,-92.26255964680044,38.910814689123896
test_20.png,0,344,200,354,208,0.6257144212722778,-92.26254178342094,38.910825658485294
test_20.png,0,374,46,387,56,0.6184440851211548,-92.2625399856687,38.910832480893
test_20.png,0,498,125,508,134,0.6154025793075562,-92.26253299440995,38.91082898050735
test_20.png,0,100,289,108,297,0.610204815864563,-92.26255576593844,38.9108216898952
test_20.png,0,168,436,182,450,0.5999851226806641,-92.26255171386194,38.9108150012602
test_20.png,0,115,440,127,450,0.5950514078140259,-92.26255479572293,38.9108149120784
test_20.png,0,239,360,261,371,0.5936946272850037,-92.26254743349945,38.910818457054944
test_20.png,0,158,363,168,376,0.5935851335525513,-92.26255239871995,38.910818278691345
test_20.png,0,86,359,107,370,0.5778209567070007,-92.26255619397469,38.91081850164585
test_20.png,0,141,202,151,215,0.5774796009063721,-92.26255336893544,38.91082545782625
test_20.png,0,486,200,501,212,0.5773152709007263,-92.2625335365892,38.9108255693035
test_20.png,0,173,210,186,221,0.560861349105835,-92.26255145704019,38.91082514568995
test_20.png,0,137,285,155,295,0.5607625842094421,-92.26255336893544,38.910821823667895
test_20.png,0,344,279,363,297,0.559569776058197,-92.2625415265992,38.9108219128497
test_20.png,0,210,205,222,219,0.5548858046531677,-92.26254937393044,38.910825301758095
test_20.png,0,99,202,114,218,0.5524201393127441,-92.26255562325969,38.9108253909399
test_20.png,0,105,133,114,143,0.5388469696044922,-92.26255545204519,38.910828601484695
test_20.png,0,173,46,185,58,0.5380769371986389,-92.26255148557594,38.910832436302094
test_20.png,0,165,135,175,147,0.5206851959228516,-92.26255199921944,38.910828467711994
test_20.png,0,137,54,152,67,0.5195571780204773,-92.2625534545427,38.91083205727945
test_20.png,0,500,358,506,364,0.5070900917053223,-92.26253299440995,38.910818657713996
test_20.png,0,118,271,126,279,0.5066749453544617,-92.26255473865145,38.910822492531395
test_20.png,0,10,204,28,217,0.4966691136360168,-92.26256061701594,38.910825368644446
test_20.png,0,173,361,181,369,0.4951629936695099,-92.26255159971895,38.9108184793504
test_20.png,0,232,205,242,216,0.4936067759990692,-92.26254817542895,38.910825368644446
test_20.png,0,255,202,265,211,0.4905075430870056,-92.26254686278445,38.910825547008045
test_20.png,0,118,289,125,298,0.4810952544212341,-92.2625547671872,38.91082166759975
test_20.png,0,153,133,163,146,0.4798150360584259,-92.26255268407745,38.910828534598345
test_20.png,0,61,359,69,367,0.4776281416416168,-92.26255799172694,38.9108185685322
test_20.png,0,319,355,337,368,0.466081827878952,-92.26254298192245,38.91081863541855
test_20.png,0,467,47,482,58,0.4659097492694855,-92.2625346209477,38.91083241400665
test_20.png,0,453,124,473,136,0.4462942779064178,-92.26253527726995,38.910828958211894
test_20.png,0,189,6,196,12,0.4415965974330902,-92.26255071511069,38.9108343537108
test_20.png,0,255,288,265,297,0.4398097395896911,-92.26254686278445,38.910821712190646
test_20.png,0,323,382,330,389,0.439675897359848,-92.26254306752969,38.91081756523695
test_20.png,0,238,129,246,138,0.4344453513622284,-92.26254789007145,38.91082880214375
test_20.png,0,281,438,292,449,0.4146701395511627,-92.2625453503897,38.910814978964744
test_20.png,0,228,360,242,371,0.3954318761825561,-92.26254828957194,38.910818457054944
test_20.png,0,241,50,255,60,0.3867715895175934,-92.26254754764244,38.9108323025294
test_20.png,0,48,282,59,296,0.3667780756950378,-92.2625586480492,38.9108218682588
test_20.png,0,316,360,326,370,0.3619903922080993,-92.26254338142294,38.9108184793504
test_20.png,0,324,43,343,55,0.3521193265914917,-92.2625426680292,38.910832570074795
test_20.png,0,407,504,416,508,0.3507117927074432,-92.2625382164522,38.9108121920335
test_20.png,0,318,504,326,508,0.3400478065013885,-92.26254332435144,38.9108121920335
test_24.png,0,307,233,319,244,0.8503460884094238,-92.26350412305395,38.90997408377255
test_24.png,0,347,310,357,319,0.8480249047279358,-92.26350189726544,38.90997069486415
test_24.png,0,225,315,235,325,0.8420189023017883,-92.26350885998845,38.9099704496142
test_24.png,0,368,304,377,313,0.8347461819648743,-92.2635007272997,38.90997096240955
test_24.png,0,188,6,197,15,0.8292354345321655,-92.2635110001697,38.90998425049775
test_24.png,0,130,309,142,320,0.8280561566352844,-92.26351422470945,38.90997069486415
test_24.png,0,433,235,447,247,0.8149545192718506,-92.26349687497344,38.9099739722953
test_24.png,0,351,386,360,396,0.8122802376747131,-92.2635016975152,38.9099672836603
test_24.png,0,66,238,78,251,0.8115672469139099,-92.26351787728545,38.90997381622715
test_24.png,0,269,310,278,320,0.809455156326294,-92.26350637737819,38.9099706725687
test_24.png,0,279,234,294,248,0.802560031414032,-92.2635056354487,38.9099739722953
test_24.png,0,157,393,165,402,0.8016439080238342,-92.26351279792195,38.90996699381945
test_24.png,0,378,463,387,472,0.8013879656791687,-92.2635001565847,38.90996387245645
test_24.png,0,287,310,298,320,0.8001841902732849,-92.26350529301969,38.9099706725687
test_24.png,0,310,309,320,320,0.7985708117485046,-92.26350400891094,38.90997069486415
test_24.png,0,372,315,380,324,0.7963016033172607,-92.26350052754945,38.90997047190965
test_24.png,0,143,386,153,394,0.7881806492805481,-92.26351353985144,38.9099673282512
test_24.png,0,119,388,130,397,0.7867498993873596,-92.2635148810317,38.90996721677395
test_24.png,0,125,80,136,89,0.7866674661636353,-92.26351453860269,38.90998095077115
test_24.png,0,411,383,422,392,0.7841718792915344,-92.26349821615369,38.90996743972845
test_24.png,0,202,165,210,174,0.7791955471038818,-92.26351022970445,38.90997716054465
test_24.png,0,232,80,241,89,0.778600811958313,-92.26350848902369,38.90998095077115
test_24.png,0,325,156,340,170,0.7781485319137573,-92.2635030101597,38.9099774503855
test_24.png,0,91,311,100,320,0.7681506276130676,-92.2635165361052,38.90997065027325
test_24.png,0,321,464,329,473,0.7651969194412231,-92.26350343819594,38.90996382786555
test_24.png,0,258,385,268,395,0.7624624371528625,-92.26350697662895,38.9099673282512
test_24.png,0,181,232,194,244,0.7624249458312988,-92.2635112855272,38.909974106068
test_24.png,0,213,386,226,397,0.7585174441337585,-92.2635094592392,38.90996726136485
test_24.png,0,36,82,46,91,0.7558813691139221,-92.26351964650195,38.909980861589354
test_24.png,0,415,232,424,242,0.7541215419769287,-92.2634980449392,38.9099741506589
test_24.png,0,24,152,33,164,0.7413080930709839,-92.2635203598957,38.90997767334
test_24.png,0,58,315,67,325,0.7348216772079468,-92.2635184194647,38.9099704496142
test_24.png,0,219,463,241,473,0.7323024868965149,-92.26350885998845,38.909963850161
test_24.png,0,473,232,484,241,0.7298597097396851,-92.2634946777207,38.90997417295435
test_24.png,0,178,310,187,322,0.720893919467926,-92.2635115708847,38.9099706279778
test_24.png,0,339,242,350,251,0.7202181220054626,-92.2635023253017,38.90997372704535
test_24.png,0,90,386,103,398,0.7192214727401733,-92.2635164790337,38.9099672390694
test_24.png,0,310,78,320,88,0.718764066696167,-92.26350400891094,38.9099810176575
test_24.png,0,144,241,158,253,0.7180430889129639,-92.26351336863695,38.9099737047499
test_24.png,0,13,238,23,247,0.7154337167739868,-92.26352095914645,38.90997390540895
test_24.png,0,32,239,41,249,0.711714506149292,-92.2635199033237,38.9099738385226
test_24.png,0,359,152,370,161,0.7095437049865723,-92.2635011838717,38.90997774022635
test_24.png,0,345,461,366,472,0.7063238024711609,-92.2635016975152,38.90996391704735
test_24.png,0,380,379,399,392,0.702785849571228,-92.26349975708419,38.90996752891025
test_24.png,0,180,396,189,406,0.6979593634605408,-92.2635114567417,38.9099668377513
test_24.png,0,442,75,452,86,0.6979063749313354,-92.26349647547295,38.90998112913475
test_24.png,0,215,235,225,245,0.6936355233192444,-92.26350943070345,38.9099740168862
test_24.png,0,390,310,401,319,0.6910791993141174,-92.2634994146552,38.90997069486415
test_24.png,0,87,80,95,88,0.6902958154678345,-92.26351679292695,38.9099809730666
test_24.png,0,47,244,56,252,0.6860986351966858,-92.2635190472512,38.909973660159
test_24.png,0,236,387,250,397,0.6837461590766907,-92.26350811805895,38.9099672390694
test_24.png,0,207,154,217,163,0.6787266731262207,-92.26350988727545,38.90997765104455
test_24.png,0,185,79,199,92,0.6782733201980591,-92.26351102870545,38.90998090618025
test_24.png,0,468,152,486,166,0.6778343915939331,-92.26349476332794,38.9099776287491
test_24.png,0,258,1,275,13,0.6761842370033264,-92.2635067768787,38.9099844065659
test_24.png,0,0,385,5,393,0.67424076795578,-92.2635218437547,38.9099673728421
test_24.png,0,338,231,348,241,0.6704456806182861,-92.26350241090894,38.9099741952498
test_24.png,0,91,157,102,171,0.670129656791687,-92.2635164790337,38.9099774057946
test_24.png,0,182,386,192,395,0.668917715549469,-92.26351131406295,38.90996730595575
test_24.png,0,15,82,25,91,0.665246307849884,-92.26352084500344,38.909980861589354
test_24.png,0,211,78,221,90,0.6607160568237305,-92.26350965898945,38.9099809730666
test_24.png,0,245,157,258,170,0.6598641872406006,-92.2635076329512,38.90997742809005
test_24.png,0,355,235,374,246,0.6520466804504395,-92.2635011838717,38.90997399459075
test_24.png,0,120,238,139,250,0.6474190950393677,-92.2635145956742,38.9099738385226
test_24.png,0,353,77,369,89,0.647301971912384,-92.26350138362194,38.9099810176575
test_24.png,0,256,79,275,91,0.6336774826049805,-92.2635068339502,38.9099809284757
test_24.png,0,162,1,171,6,0.6325435638427734,-92.2635124840287,38.90998456263405
test_24.png,0,0,469,11,481,0.631762683391571,-92.2635216725402,38.9099635380247
test_24.png,0,395,463,404,473,0.6299616098403931,-92.2634991863692,38.909963850161
test_24.png,0,90,241,98,249,0.6259093880653381,-92.26351662171244,38.9099737939317
test_24.png,0,281,156,304,170,0.6225107908248901,-92.26350529301969,38.9099774503855
test_24.png,0,232,157,243,170,0.6178027391433716,-92.2635084319522,38.90997742809005
test_24.png,0,96,466,110,479,0.6165655255317688,-92.26351610806894,38.90996364950195
test_24.png,0,156,160,175,172,0.6082668900489807,-92.2635125411002,38.9099773166128
test_24.png,0,396,2,407,10,0.6057766079902649,-92.2634990722262,38.9099844511568
test_24.png,0,457,307,466,316,0.6031413674354553,-92.2634956479362,38.90997082863685
test_24.png,0,207,202,215,210,0.6015279293060303,-92.26350994434695,38.9099755329768
test_24.png,0,432,383,442,391,0.6012375950813293,-92.26349704618795,38.9099674620239
test_24.png,0,244,238,260,251,0.599755048751831,-92.26350760441545,38.90997381622715
test_24.png,0,484,70,495,80,0.5963864922523499,-92.2634940499342,38.9099813743847
test_24.png,0,7,315,15,323,0.5934699773788452,-92.26352135864694,38.9099704942051
test_24.png,0,72,0,94,13,0.5931921005249023,-92.26351724949895,38.90998442886135
test_24.png,0,48,3,59,13,0.5922309756278992,-92.2635189331082,38.909984361975
test_24.png,0,131,161,144,170,0.5914158225059509,-92.2635141391022,38.90997733890825
test_24.png,0,193,466,207,476,0.5907280445098877,-92.26351057213344,38.9099637163883
test_24.png,0,25,392,40,403,0.5862107872962952,-92.2635201316097,38.90996699381945
test_24.png,0,44,310,54,318,0.5851982831954956,-92.26351918992995,38.9099707171596
test_24.png,0,490,157,499,166,0.5767778158187866,-92.2634937645767,38.90997751727185
test_24.png,0,428,462,437,468,0.5594616532325745,-92.2634973030097,38.9099639839337
test_24.png,0,432,153,451,167,0.5589680671691895,-92.2634967893662,38.9099775841582
test_24.png,0,29,313,40,324,0.5393822193145752,-92.2635200174667,38.90997051650055
test_24.png,0,372,149,384,159,0.5334591865539551,-92.26350041340645,38.9099778517036
test_24.png,0,109,159,120,170,0.5290105938911438,-92.2635154517467,38.909977383499154
test_24.png,0,164,464,178,476,0.5287142395973206,-92.26351222720695,38.9099637609792
test_24.png,0,0,395,7,403,0.5171601176261902,-92.2635217866832,38.9099669269331
test_24.png,0,185,465,202,476,0.514930784702301,-92.2635109430982,38.90996373868375
test_24.png,0,4,81,21,91,0.509247899055481,-92.2635212730397,38.9099808838848
test_24.png,0,214,2,226,9,0.5071474313735962,-92.26350943070345,38.90998447345225
test_24.png,0,99,78,112,90,0.5064702033996582,-92.2635159653902,38.9099809730666
test_24.png,0,402,153,418,164,0.483440637588501,-92.26349858711845,38.90997765104455
test_24.png,0,100,0,111,10,0.4820060729980469,-92.2635159653902,38.9099844957477
test_24.png,0,480,82,487,89,0.4766334295272827,-92.2634943923632,38.90998090618025
test_24.png,0,430,379,444,394,0.4574549198150635,-92.26349704618795,38.90996748431935
test_24.png,0,177,159,191,170,0.4502049684524536,-92.26351148527745,38.909977383499154
test_24.png,0,299,382,315,397,0.4499158561229706,-92.26350446548295,38.90996735054665
test_24.png,0,466,73,477,83,0.4486430883407593,-92.2634950772212,38.909981240612
test_24.png,0,433,419,443,429,0.4247446060180664,-92.26349698911645,38.9099658121606
test_24.png,0,53,390,66,400,0.4128504991531372,-92.2635185906792,38.9099671052967
test_24.png,0,200,237,210,247,0.4123136103153229,-92.26351028677594,38.9099739277044
test_24.png,0,197,386,209,398,0.4080963432788849,-92.26351040091895,38.9099672390694
test_24.png,0,182,159,198,168,0.3979988694190979,-92.26351114284844,38.90997742809005
test_24.png,0,386,155,399,167,0.396561712026596,-92.2634995858697,38.9099775395673
test_24.png,0,26,462,38,473,0.3959580063819885,-92.26352016014545,38.90996387245645
test_24.png,0,253,470,268,480,0.3934480845928192,-92.2635071193077,38.9099635380247
test_24.png,0,107,33,114,40,0.3641097843647003,-92.2635156800327,38.90998309113435
test_24.png,0,284,383,307,398,0.3596661984920501,-92.2635051218052,38.90996730595575
test_16.png,0,174,322,187,334,0.8220117092132568,-92.2626169751222,38.9100545480516
test_16.png,0,224,314,235,325,0.7952030897140503,-92.2626141786187,38.91005492707425
test_16.png,0,128,164,136,173,0.7686424851417542,-92.26261974308996,38.910061660300144
test_16.png,0,58,317,68,327,0.7641628384590149,-92.26262368102346,38.910054815597
test_16.png,0,175,241,184,250,0.7594740390777588,-92.2626170321937,38.91005822680085
test_16.png,0,73,247,83,256,0.7554833889007568,-92.26262282495095,38.91005795925545
test_16.png,0,366,466,383,482,0.743245005607605,-92.2626059032512,38.9100480377802
test_16.png,0,213,463,223,472,0.7417381405830383,-92.26261483494095,38.91004832762105
test_16.png,0,85,81,103,94,0.7369861602783203,-92.26262191180695,38.910065272163045
test_16.png,0,78,314,92,327,0.7348116636276245,-92.26262242545046,38.910054882483344
test_16.png,0,86,385,99,399,0.7269599437713623,-92.2626219974142,38.910051694234
test_16.png,0,60,390,72,402,0.707608699798584,-92.26262350980895,38.9100515158704
test_16.png,0,24,80,36,90,0.7073920965194702,-92.26262556438296,38.910065383640294
test_16.png,0,116,3,127,14,0.7005119919776917,-92.2626203423407,38.91006879484415
test_16.png,0,450,158,464,176,0.6947609186172485,-92.26260119485245,38.910061727186495
test_16.png,0,454,465,475,481,0.6868481636047363,-92.2626007668162,38.9100480823711
test_16.png,0,249,313,266,325,0.6785709857940674,-92.2626125806167,38.910054949369695
test_16.png,0,308,477,317,486,0.6757205128669739,-92.2626094416842,38.91004770334845
test_16.png,0,141,320,156,330,0.6717219352722168,-92.2626188014102,38.9100546818243
test_16.png,0,74,468,89,480,0.6709718108177185,-92.2626226252007,38.9100480377802
test_16.png,0,167,4,178,14,0.6680747270584106,-92.2626174316942,38.9100687725487
test_16.png,0,45,6,55,16,0.6632601618766785,-92.26262442295295,38.910068683366895
test_16.png,0,261,468,271,482,0.655705988407135,-92.26261209550896,38.910047993189295
test_16.png,0,42,87,54,100,0.6543824076652527,-92.26262453709596,38.91006500461765
test_16.png,0,263,4,271,14,0.6523529887199402,-92.26261203843745,38.9100687725487
test_16.png,0,292,469,300,477,0.6494037508964539,-92.26261038336395,38.9100480823711
test_16.png,0,211,161,228,178,0.6464279890060425,-92.26261474933371,38.910061615709246
test_16.png,0,41,165,56,177,0.6461766958236694,-92.26262450856021,38.910061548822895
test_16.png,0,216,474,225,483,0.6436659097671509,-92.2626146922622,38.91004783712115
test_16.png,0,130,86,145,96,0.6431340575218201,-92.2626194291967,38.9100651160949
test_16.png,0,256,161,269,174,0.6390470266342163,-92.2626122952592,38.91006170489105
test_16.png,0,401,2,419,12,0.6355651021003723,-92.26260387721295,38.910068861730494
test_16.png,0,452,235,469,253,0.6355109214782715,-92.2626009951022,38.9100582936872
test_16.png,0,476,165,489,179,0.6321373581886292,-92.26259973952921,38.910061504232
test_16.png,0,482,238,501,254,0.6281697750091553,-92.26259922588571,38.9100582045054
test_16.png,0,15,480,27,491,0.6217116117477417,-92.26262607802646,38.91004752498485
test_16.png,0,338,462,352,476,0.6202943921089172,-92.26260758686045,38.9100482607347
test_16.png,0,231,469,249,482,0.6189014911651611,-92.26261357936795,38.91004797089385
test_16.png,0,296,385,311,400,0.6173945665359497,-92.2626099553277,38.91005167193855
test_16.png,0,299,237,313,250,0.616790235042572,-92.26260981264895,38.910058315982646
test_16.png,0,393,83,410,100,0.6140910387039185,-92.2626043623207,38.910065093799446
test_16.png,0,4,0,16,12,0.6080712080001831,-92.26262670581295,38.9100689063214
test_16.png,0,39,474,54,487,0.604697585105896,-92.2626246227032,38.910047747939345
test_16.png,0,102,240,117,254,0.5955315828323364,-92.2626210271987,38.9100581599145
test_16.png,0,15,168,26,180,0.5942826867103577,-92.26262610656221,38.910061415050194
test_16.png,0,123,317,133,326,0.5921565294265747,-92.26261997137595,38.910054837892446
test_16.png,0,145,237,156,249,0.5905013680458069,-92.2626186872672,38.9100583382781
test_16.png,0,489,3,505,12,0.5898547768592834,-92.26259891199246,38.91006883943505
test_16.png,0,112,159,121,167,0.5865354537963867,-92.2626206276982,38.910061905550094
test_16.png,0,10,316,20,326,0.582442581653595,-92.26262642045545,38.9100548601879
test_16.png,0,407,384,420,397,0.5821667313575745,-92.2626036774627,38.91005176112035
test_16.png,0,0,464,11,472,0.5772308707237244,-92.2626269626347,38.910048305325596
test_16.png,0,188,84,199,94,0.5727137923240662,-92.2626162331927,38.910065205276695
test_16.png,0,124,389,143,402,0.5637724995613098,-92.2626196574827,38.910051538165845
test_16.png,0,296,2,314,13,0.5569086670875549,-92.26260986972045,38.91006883943505
test_16.png,0,159,470,175,480,0.5564621686935425,-92.26261774558745,38.910047993189295
test_16.png,0,499,155,508,173,0.5523380637168884,-92.2625985410277,38.910061860959196
test_16.png,0,22,462,41,476,0.5494534969329834,-92.2626254787757,38.9100482607347
test_16.png,0,183,145,192,153,0.5476451516151428,-92.2626165756217,38.910062529822696
test_16.png,0,6,91,19,103,0.5442315936088562,-92.2626265631342,38.910064848549496
test_16.png,0,374,83,388,97,0.5415897369384766,-92.26260553228646,38.9100651606858
test_16.png,0,0,475,9,485,0.5381792783737183,-92.2626270197062,38.9100477702348
test_16.png,0,434,314,453,333,0.5368930697441101,-92.2626019653177,38.91005474871065
test_16.png,0,101,316,115,331,0.5353631973266602,-92.26262111280595,38.91005474871065
test_16.png,0,214,234,224,245,0.5350623726844788,-92.26261477786946,38.910058494346245
test_16.png,0,205,85,221,97,0.534408688545227,-92.26261512029845,38.9100651160949
test_16.png,0,69,3,97,17,0.5318139791488647,-92.26262253959345,38.9100687279578
test_16.png,0,192,239,209,252,0.5299649834632874,-92.26261583369221,38.91005822680085
test_16.png,0,61,86,75,95,0.5284711718559265,-92.26262339566595,38.910065138390344
test_16.png,0,252,240,272,252,0.5113722681999207,-92.26261232379495,38.9100582045054
test_16.png,0,309,308,341,327,0.5061661601066589,-92.26260872829045,38.910055016256045
test_16.png,0,34,237,54,253,0.5051807761192322,-92.26262476538196,38.910058249096295
test_16.png,0,427,2,441,9,0.5011104345321655,-92.26260250749695,38.910068928616845
test_16.png,0,426,387,442,404,0.5005300045013428,-92.26260250749695,38.910051538165845
test_16.png,0,1,389,17,407,0.488134890794754,-92.26262676288445,38.9100514266886
test_16.png,0,139,383,149,391,0.4798026084899902,-92.26261905823195,38.9100519171885
test_16.png,0,295,77,313,95,0.4788948595523834,-92.26260992679195,38.910065339049396
test_16.png,0,167,83,179,94,0.4711595773696899,-92.26261740315846,38.91006522757215
test_16.png,0,168,131,177,138,0.4706429839134216,-92.2626174316942,38.91006317639075
test_16.png,0,3,168,15,180,0.4661036431789398,-92.26262676288445,38.910061415050194
test_16.png,0,369,161,389,177,0.4655940532684326,-92.26260564642945,38.9100616380047
test_16.png,0,491,469,505,480,0.462080717086792,-92.26259885492095,38.91004801548475
test_16.png,0,249,385,260,398,0.4613280296325683,-92.2626127518312,38.910051716529445
test_16.png,0,281,391,291,402,0.4611351490020752,-92.26261095407895,38.91005149357495
test_16.png,0,284,315,296,328,0.4562679231166839,-92.26261072579295,38.910054837892446
test_16.png,0,231,81,240,91,0.4535324573516845,-92.2626138361897,38.910065339049396
test_16.png,0,29,315,39,325,0.4419649541378021,-92.26262533609695,38.9100549047788
test_16.png,0,93,469,108,480,0.4312358796596527,-92.2626215408422,38.91004801548475
test_16.png,0,93,425,100,433,0.425187349319458,-92.2626217691282,38.9100500443707
test_16.png,0,325,82,342,99,0.4234537184238434,-92.2626082431827,38.910065138390344
test_16.png,0,130,238,145,250,0.4232375621795654,-92.2626194291967,38.9100582936872
test_16.png,0,264,82,289,100,0.4225102365016937,-92.2626114962582,38.9100651160949
test_16.png,0,273,240,289,252,0.4223522245883941,-92.26261123943645,38.9100582045054
test_16.png,0,207,2,230,16,0.4153145849704742,-92.2626148064052,38.9100687725487
test_16.png,0,139,3,154,15,0.4042854607105255,-92.2626189155532,38.9100687725487
test_16.png,0,304,157,338,176,0.4005650281906128,-92.26260895657646,38.91006174948195
test_16.png,0,88,3,100,15,0.4001064598560333,-92.26262191180695,38.9100687725487
test_16.png,0,467,80,488,99,0.3979904949665069,-92.26260002488671,38.91006518298125
test_16.png,0,488,383,507,401,0.3958648145198822,-92.2625988834567,38.910051694234
test_16.png,0,319,233,340,250,0.393597275018692,-92.2626084714687,38.91005840516445
test_16.png,0,348,385,362,400,0.387665182352066,-92.26260701614545,38.91005167193855
test_16.png,0,183,166,192,175,0.379236489534378,-92.2626165756217,38.91006157111835
test_16.png,0,453,3,469,9,0.3773490786552429,-92.26260096656645,38.9100689063214
test_16.png,0,410,158,426,170,0.3765483498573303,-92.26260342064096,38.910061860959196
test_16.png,0,30,309,39,316,0.374576061964035,-92.26262530756121,38.91005523921055
test_16.png,0,199,468,208,477,0.3733593821525574,-92.2626156624777,38.910048104666544
test_16.png,0,497,80,508,97,0.3733087182044983,-92.2625985980992,38.91006522757215
test_16.png,0,384,234,398,248,0.3726309239864349,-92.26260496157145,38.910058427459894
test_16.png,0,75,236,90,248,0.3689470887184143,-92.2626225681292,38.910058382868996
test_16.png,0,400,313,415,330,0.3643036782741546,-92.2626040198917,38.910054837892446
test_16.png,0,19,327,29,334,0.3613327443599701,-92.26262590681195,38.91005443657435
test_16.png,0,201,196,209,204,0.3574747443199157,-92.26261557687045,38.910060255686794
test_16.png,0,393,465,414,483,0.3435808718204498,-92.2626042481777,38.9100480377802
test_16.png,0,124,467,134,476,0.3341281116008758,-92.26261991430445,38.91004814925745
test_15.png,0,105,76,116,86,0.7956593632698059,-92.25933176836769,38.9102700558713
test_15.png,0,290,398,301,409,0.7870793342590332,-92.2593212101402,38.91025567530605
test_15.png,0,215,13,224,21,0.7496768236160278,-92.25932554757419,38.9102729096889
test_15.png,0,442,58,453,71,0.7383619546890259,-92.2593125352722,38.91027079162115
test_15.png,0,381,94,394,105,0.7340452075004578,-92.2593159595622,38.91026923093965
test_15.png,0,240,482,248,491,0.7336399555206299,-92.25932414932244,38.91025197426135
test_15.png,0,276,152,292,166,0.7265147566795349,-92.25932186646244,38.9102665777811
test_15.png,0,161,459,174,471,0.7253762483596802,-92.2593285152922,38.9102529329657
test_15.png,0,242,329,253,341,0.7241474986076355,-92.25932394957219,38.9102587297827
test_15.png,0,309,383,323,394,0.7234220504760742,-92.25932004017444,38.91025634416955
test_15.png,0,414,244,426,255,0.7008777260780334,-92.25931410473845,38.91026254230465
test_15.png,0,468,392,482,404,0.6805838942527771,-92.25931096580595,38.910255920556
test_15.png,0,88,85,99,95,0.6745229959487915,-92.25933273858318,38.9102696545532
test_15.png,0,61,11,75,24,0.6575053930282593,-92.25933419390644,38.91027288739345
test_15.png,0,13,451,26,461,0.656999945640564,-92.25933696187418,38.9102533342838
test_15.png,0,311,132,326,146,0.6284202933311462,-92.2593198974957,38.9102674695991
test_15.png,0,299,53,308,62,0.6175060868263245,-92.25932075356819,38.910271103757445
test_15.png,0,359,104,374,114,0.6097016334533691,-92.2593171580637,38.9102688073261
test_15.png,0,482,205,494,218,0.6034419536590576,-92.25931022387645,38.91026423675885
test_15.png,0,418,412,429,423,0.5931667685508728,-92.25931390498819,38.910255051033445
test_15.png,0,172,127,182,139,0.5917759537696838,-92.25932797311295,38.9102677371445
test_15.png,0,347,123,358,133,0.5911933779716492,-92.2593179570647,38.910267960099
test_15.png,0,359,114,370,124,0.5865700244903564,-92.2593172722067,38.910268361417096
test_15.png,0,371,356,382,366,0.5772793889045715,-92.25931658734869,38.9102575704193
test_15.png,0,410,335,420,344,0.5749199986457825,-92.25931439009595,38.910258529123645
test_15.png,0,146,471,158,482,0.5413046479225159,-92.25932939990044,38.91025242017035
test_15.png,0,432,235,441,245,0.539943277835846,-92.25931316305869,38.9102629659182
test_15.png,0,244,178,255,189,0.5375375151634216,-92.2593238354292,38.910265485304045
test_15.png,0,137,58,150,67,0.5333302021026611,-92.25932988500819,38.91027088080295
test_15.png,0,73,96,82,105,0.5280134081840515,-92.25933365172719,38.91026918634875
test_15.png,0,141,380,154,394,0.5242169499397278,-92.25932965672219,38.9102564110559
test_15.png,0,315,38,331,54,0.5224266052246094,-92.25931964067395,38.9102716165528
test_15.png,0,173,209,190,222,0.5082506537437439,-92.2593277162912,38.91026405839525
test_15.png,0,465,477,478,491,0.5080573558807373,-92.2593111655562,38.9102520857386
test_15.png,0,33,436,43,445,0.4985063672065735,-92.25933590605143,38.91025402544275
test_15.png,0,182,29,195,38,0.4949144423007965,-92.25932731679069,38.91027217393905
test_15.png,0,244,81,261,94,0.4899117350578308,-92.25932366421469,38.910269766030446
test_15.png,0,446,482,457,493,0.483113557100296,-92.2593123069862,38.91025192967045
test_15.png,0,75,183,88,194,0.4811331331729889,-92.25933342344119,38.91026526234955
test_15.png,0,137,234,153,251,0.4797934591770172,-92.25932979940094,38.91026285444095
test_15.png,0,381,248,404,271,0.4792791306972503,-92.2593156742047,38.91026209639565
test_15.png,0,443,7,454,16,0.4768680036067962,-92.2593124782007,38.91027315493885
test_15.png,0,315,289,330,300,0.47428098320961,-92.25931966920969,38.91026053571415
test_15.png,0,439,403,449,414,0.4724510312080383,-92.25931273502245,38.91025545235155
test_15.png,0,52,429,63,439,0.463437408208847,-92.2593347931572,38.9102543152836
test_15.png,0,158,221,169,233,0.4521632194519043,-92.2593287435782,38.910263545599896
test_15.png,0,331,31,342,40,0.4448588788509369,-92.25931887020869,38.910272084757246
test_15.png,0,87,264,103,278,0.4333270788192749,-92.25933265297594,38.910261583600295
test_15.png,0,155,46,169,57,0.4291209876537323,-92.25932882918543,38.91027137130285
test_15.png,0,114,156,128,167,0.4289262294769287,-92.25933116911693,38.910266466303845
test_15.png,0,68,278,82,287,0.4245661199092865,-92.25933379440593,38.91026107080495
